phone_number,website,url,hosts,rooms,address,email_address,property_name
941.964.4500,http://www.the-gasparilla-inn.com/index.php,http://theinnkeeper.com/listing/the-gasparilla-inn-club/, Staff,142,"500 Palm Ave, Boca Grande, FL 33921",lleibson@gasparillainn.com,The Gasparilla Inn & Club
305-294-9227,http://www.heronhouse.com/home.htm,http://theinnkeeper.com/listing/heron-house/, Roy and Christina Howard,23 Double Occupancy Only,"512 Simonton Street, Key West, FL 33040",heronkyw@aol.com,Heron House
(305) 292-1919,http://www.marquesa.com/,http://theinnkeeper.com/listing/marquesa-key-west-hotel/, Innkeeper,6,"600 Fleming Street, Key West, FL 33040",marquesahotel@bellsouth.net,Marquesa Key West Hotel
(727) 289-2121,http://mymansioninn.com/,http://theinnkeeper.com/listing/mansion-house-bed-and-breakfast/, ,12,"105 Fifth Avenue, N.E, Saint Petersburg, FL 33701",info@mymansioninn.com,Mansion House Bed and Breakfast
305.296.6577,http://www.southernmostbeachresort.com/,http://theinnkeeper.com/listing/the-southernmost-hotel/, Staff,127,"508 South Street, Key West, FL 33040",info@southernmostresorts.com,Southernmost Beach Resort
920-294-6430,http://www.mcconnellinn.com,http://theinnkeeper.com/listing/mcconnell-inn/, Mary-Jo and Scott Johnson,5,"497 S Lawson Dr, Green Lake, WI 54941",info@mcconnellinn.com,McConnell Inn
904.824.3555,http://casadesolana.com/,http://theinnkeeper.com/listing/casa-de-solana/, ,10,"21 Aviles St, Saint Augustine, FL 32084",stay@casadesolana.com,Casa de Solana
817-838-5882,http://www.azaleaplantation.com/default.htm,http://theinnkeeper.com/listing/azalea-plantation-bed-breakfast-inn/, Richard and Martha Linnartz,4,"1400 Robinwood Drive, Fort Worth, TX 76111",info@azaleaplantation.com,Azalea Plantation Bed & Breakfast Inn
707.847.3231,http://www.timbercoveinn.com?chebs=innk_tci,http://theinnkeeper.com/listing/timber-cove-inn/, Mariana Mechoso,50,"21780 North Coast Highway 1, Timber Cove, CA 95450",info@TimberCoveInn.com,Timber Cove
209-962-4663,http://www.blackberry-inn.com/,http://theinnkeeper.com/listing/blackberry-inn-bed-breakfast/, Steve McCorkle & Alexandra North,10,"7567 Hamilton Station Loop, Groveland, CA 95321",innkeepers@blackberry-inn.com,Blackberry Inn Bed & Breakfast
904-824-4301,http://www.bayfrontmarinhouse.com,http://theinnkeeper.com/listing/bayfront-marin-house/, ,15,"142 Avenida Menendez, , FL 32084",info@bayfrontmarinhouse.com,Bayfront Marin House
828-526-8170,http://www.halfmilefarm.com,http://theinnkeeper.com/listing/the-inn-at-half-mile-farm/, The Messers,15,"214 Half Mile Drive, Highlands, NC 28741",stay@halfmilefarm.com,The Inn at Half Mile Farm
415-921-9406,http://www.marinamotel.com,http://theinnkeeper.com/listing/marina-motel/, Heidi and Linda,39,"2576 Lombard Street, San Francisco, CA 94123", marinamotel@value.net ,Marina Motel
603-466-2669,http://www.mtwashingtonbb.com,http://theinnkeeper.com/listing/mount-washington-bed-breakfast/, Mary Ann,7,"421 State Route 2, Shelburne, NH 03581",mtwashbb@yahoo.com,Mount Washington Bed & Breakfast
603.356.6707,http://www.eastmaninn.com,http://theinnkeeper.com/listing/eastman-inn/, Art and Marta,14,"2331 White Mountain Highway, North Conway, NH 03860", bepampered@eastmaninn.com,Eastman Inn
541-386-5566,http://www.columbiagorgehotel.com,http://theinnkeeper.com/listing/columbia-gorge-hotel/, Nathan,40,"4000 Westcliff Drive, Hood River, OR 97031",reservations@columbiagorgehotel.com,Columbia Gorge Hotel
260.824.9070,http://www.thewashingtonstreetinn.com/,http://theinnkeeper.com/listing/washington-street-inn-2/, Kathy,4,"220 East Washington Street, Bluffton, IN 46714",klgardner45@yahoo.com,Washington Street Inn
406.888.5700,http://www.izaakwaltoninn.com,http://theinnkeeper.com/listing/izaak-walton-inn/, Brian,6,"290 Izaak Walton Inn Road, Essex, MT 59916",stay@izaakwaltoninn.com,Izaak Walton Inn
541/488-1496,http://www.afinn.com/,http://theinnkeeper.com/listing/arden-forest-inn/, William and Corbet,5,"261 West Hersey Street, Ashland, OR 97520",info@afinn.com,Arden Forest Inn
1-888-343-4445,http://www.seabreezemanor.com/,http://theinnkeeper.com/listing/sea-breeze-manor-bed-and-breakfast/, Lori,6,"5701 Shore Boulevard, Gulfport, FL 33707",rsvp@seabreezemanor.com,Sea Breeze Manor Bed and Breakfast
207.646.8493,http://www.beachfarminn.com,http://theinnkeeper.com/listing/beach-farm-inn/," Nancy Swenson, Mary Anne Fagerquist, Craig White",8,"97 Eldredge Road, Wells, ME 04090",staywithus@beachfarminn.com,Beach Farm Inn
603-632-4519,http://www.shakerhill.com,http://theinnkeeper.com/listing/shaker-hill-bed-and-breakfast/, Allen & Nancy,4,"259 Shaker Hill Road, ENFIELD, NH 03748", shakerhill@earthlink.net,Shaker Hill Bed and Breakfast
772 231 7211,http://www.thecaribbeancourt.com,http://theinnkeeper.com/listing/the-caribbean-court-boutique-hotel/, ,18,"1601 S. Ocean Drive, Vero Beach, FL 32963",info@thecaribbeancourt.com,The Caribbean Court Boutique Hotel
(207) 934-5295,http://www.atlanticbirches.com/,http://theinnkeeper.com/listing/atlantic-birches-inn/," Ray, Hedi and Alison",10,"20 Portland Ave, Old Orchard Beach, ME 04064",info@atlanticbirches.com,Atlantic Birches Inn
(207) 361-2400,http://www.beauportinn.com,http://theinnkeeper.com/listing/beauport-inn/, Cathy and George,4,"339 Clay Hill Rd, Ogunquit, ME 03907",info@beauportinn.com,Beauport Inn
(207) 276-3344,http://www.asticou.com/,http://theinnkeeper.com/listing/the-asticou-inn/, Staff,47,"15 Peabody Drive, Northeast Harbor, ME 04662",asticou@asticou.com,The Asticou Inn
(207) 439-4040,http://www.innatportsmouth.com,http://theinnkeeper.com/listing/portsmouth-harbor-inn-and-spa/, Lynn,5,"6 Water Street, Kittery, ME 03904",info@innatportsmouth.com,Portsmouth Harbor Inn and Spa
360.385.2784,http://www.ravenscroftinn.com/,http://theinnkeeper.com/listing/ravenscroft-inn/, Dave,8,"533 Quincy Street, Port Townsend, WA 98368",stay@ravenscroftinn.com,Ravenscroft Inn
828-254-2244,http://applewoodmanor.com,http://theinnkeeper.com/listing/applewood-manor-inn-bed-breakfast/, Larry and Nancy Merrill,6,"62 Cumberland Circle, Asheville, NC 28801",innkeeper@applewoodmanor.com,Applewood Manor Inn Bed & Breakfast
207 967 2321,http://www.whitebarninn.com,http://theinnkeeper.com/listing/the-white-barn-inn-and-spa/, ,25,"37 Beach Avenue, Kennebunkport, ME 04046",innkeeper@whitebarninn.com,The White Barn Inn and Spa
603-735-6426,http://www.highlandlakeinn.com,http://theinnkeeper.com/listing/highland-lake-inn-2/, Pecco and Gail Beaufays,10,"32 Maple Street, East Andover, NH 03231",innkeeper@highlandlakeinn.com,Highland Lake Inn
757-578-1008,http://www.beachspabnb.com,http://theinnkeeper.com/listing/beach-spa-bed-and-breakfast/, Eriks & Klaus Goodwin,8,"2420 Arctic Ave, Virginia Beach, VA 23451",Innkeeper@beachspabnb.com,Beach Spa Bed & Breakfast
1-830-997-2205,http://www.fullmooninn.com,http://theinnkeeper.com/listing/the-full-moon-inn/, Kemper and Kim Modlin,7,"3234 Luckenbach Road, Fredericksburg, TX 78624",info@fullmooninn.com,The Full Moon Inn
707.996.9863,http://www.hiddenoakinn.com,http://theinnkeeper.com/listing/hidden-oak-inn/, Don and Valerie Patterson,3,"214 E Napa Street, Sonoma, CA 95476",hoi@sonic.net,Hidden Oak Inn
830-997-0306,http://www.magnolia-house.com,http://theinnkeeper.com/listing/magnolia-house-bed-breakfast/, Claude and Lisa Saunders,5,"101 E Hackberry Street, Fredericksburg, TX 78624",stay@magnolia-house.com,Magnolia House Bed & Breakfast
(352) 409-0330,http://www.farnsworthhousebb.com,http://theinnkeeper.com/listing/farnsworth-house-bed-and-breakfast-2/, ,8,"1029 E 5th Avenue, Mount Dora, FL 32757",info@farnsworthhousebb.com,Farnsworth House Bed and Breakfast
707. 938.2909,http://www.aninn2remember.com/,http://theinnkeeper.com/listing/thistle-dew-inn/, Alice,5,"171 W. Spain Street, Sonoma, CA 95476", info@aninn2remember.com,An Inn 2 Remember
2102256333,http://www.innontheriverwalk.com,http://theinnkeeper.com/listing/inn-on-the-riverwalk/, Roland,14,"129 Woodward Place, San Antonio, TX 78204",innkeeper@innontheriverwalk.com,Inn on the Riverwalk
(912) 247-8254,http://www.theoldesavannahinn.com,http://theinnkeeper.com/listing/the-olde-savannah-inn/, Kathleen Dupuis,4,"217 East Gaston Street, Savannah, GA 31401",Kathleen@theoldesavannahinn.com,The Olde Savannah Inn
(407) 654-6921,http://www.historicedgewater.com,http://theinnkeeper.com/listing/the-edgewater-hotel/, ,15,"99 W. Plant St., Winter Garden, FL 34787",info@historicedgewater.com,The Edgewater Hotel
(904)823-9559,http://www.agustininn.com/,http://theinnkeeper.com/listing/agustin-inn-bed-and-breakfast/, ,18,"29 Cuna Street, , FL 32084",info@AgustinInn.Com,Agustin Inn Bed and Breakfast
757-721-3844,http://www.countryvillainn.com,http://theinnkeeper.com/listing/country-villa-bb-inn-day-spa/, Phil & Teresa Bonifant,2,"2252 Indian River Road, Virginia Beach, VA 23456",innkeeper@countryvillainn.com,"Country Villa B&B, Inn & Day Spa"
541-482-9228,http://www.bluemoonbandb.com,http://theinnkeeper.com/listing/blue-moon-bed-and-breakfast/, Dean Clark,6,"312 Helman Street, Ashland, OR 97520",innkeeper@bluemoonbandb.com,Blue Moon Bed and Breakfast
802-253-7301,http://www.GreenMountainInn.com,http://theinnkeeper.com/listing/green-mountain-inn-2/, Patti Clark,105,"18 Main Street, Stowe, VT 05672",info@gminn.com,Green Mountain Inn
207 633 4300,http://www.harbourtowneinn.com/,http://theinnkeeper.com/listing/harbour-towne-inn-on-the-waterfront/, Stefanie McElman,12,"71 Townsend Ave, Boothbay Harbor, ME 04538",info@harbourtowneinn.com,Harbour Towne Inn on the Waterfront
912.232.1020,http://www.kehoehouse.com,http://theinnkeeper.com/listing/kehoe-house/, Sandra Attig,13,"123 Habersham Street, Savannah, GA 31401",info@kehoehouse.com,Kehoe House
888-533-0746,http://parkviewguesthouse.com/,http://theinnkeeper.com/listing/parkview-marigny-bed-breakfast/, Roger Dorethy,6,"726 Frenchmen Street, New Orleans, LA 70116",innkeepers@parkviewmarigny.com,Park View Guest House
814-632-6813,http://www.laurelridgebb.com/,http://theinnkeeper.com/listing/laurel-ridge-bed-breakfast/, Kay & Wally Lester,4,"1673 Mt. Laurel Court, Warriors Mark, PA 16877",fwl1@psu.edu,Laurel Ridge Bed & Breakfast
601.359.9000,http://www.oldcapitolinn.com,http://theinnkeeper.com/listing/old-capitol-inn/, Mike Malouf - Owner,24,"226 North State Street, Jackson, MS 39201",inn@oldcapitolinn.com,Old Capitol Inn
(717) 259-7760,http://www.gettysburg.com/gcvb/bechtel.htm,http://theinnkeeper.com/listing/bechtel-victorian-mansion-bed-breakfast-inn/, Carol and Richard Carlson,9,"400 West King Street, East Berlin, PA 17316",bechtelvictbb@aol.com,Bechtel Victorian Mansion Bed & Breakfast Inn
352-383-4050,http://www.heroncay.com/,http://theinnkeeper.com/listing/heron-cay-lakeview-bed-and-breakfast/, Randy and Margie,6,"495 West Old US Highway 441, Mount Dora, FL 32757",innkeeper@heroncay.com,Heron Cay Lakeview Bed and Breakfast
1-207-646-5496,http://www.puffininn.com,http://theinnkeeper.com/listing/puffin-inn-bed-and-breakfast/, Mark Brunell / S Sousa,10,"433 Main Street, Ogunquit, ME 03907",innkeeper@puffininn.com,Puffin Inn Bed and Breakfast
212.755.1800,http://www.sancarloshotel.com,http://theinnkeeper.com/listing/san-carlos-hotel/, Hy Arbesfeld,127,"150 East 50th St., New York, NY 10022",reserve@sancarloshotel.com,San Carlos Hotel
888 995 6100,http://www.meyerbedandbreakfast.com,http://theinnkeeper.com/listing/meyer-bed-and-breakfast-on-cypress-creek/, Shane and Teresa,26,"845 High Street, Comfort, TX 78013",info@meyerbedandbreakfast.com,Meyer Bed and Breakfast on Cypress Creek
912-234-8564,http://www.catherinewardhouseinn.com,http://theinnkeeper.com/listing/caterine-ward-house-inn/, Leslie Larson,9,"118 East Waldburg Street, Savannah, GA 31401",thomgibb@bellsouth.net,Catherine Ward House Inn
713.528.5821,http://www.therobin.com,http://theinnkeeper.com/listing/robins-nest-bed-and-breakfast-inn/, Jessica Whatley,7,"4104 Greeley Street, Houston, TX 77006",robin@therobin.com,Robin's Nest Bed and Breakfast Inn
707-224-3739,http://www.1801first.com,http://theinnkeeper.com/listing/1801-first/, Innkeepers,8,"1801 1st Street, Napa, CA 94559",blizzard@1801first.com,1801 First
(707)-942-0680,http://winewayinn.com/,http://theinnkeeper.com/listing/wine-way-inn/, Nicholas and Gillian Kite,6,"1019 Foothill Boulevard, Calistoga, CA 94515",info@lodginginnapavalley.com,Wine Way Inn
603 632 7664,http://shakerfarm.com,http://theinnkeeper.com/listing/shaker-farm-bb/, Joe & Cathy Gasparik,6,"597 NH Route 4A, ENFIELD, NH 03748",jgasparik@aol.com,Shaker Farm Bed and Breakfast
352-383-4101,http://www.lakeside-inn.com,http://theinnkeeper.com/listing/the-lakeside-inn/, ,85,"100 North Alexander Street, Mount Dora, FL 32757",info@lakeside-inn.com,The Lakeside Inn
(386) 254-4969,http://coquinainn.com/,http://theinnkeeper.com/listing/coquina-inn/, Steve and Rhonda,4,"544 S. Palmetto Ave, Daytona Beach, FL 32114",steve@coquinainn.com,Coquina Inn
415.663.1777,http://www.bearvinn.com/,http://theinnkeeper.com/listing/bear-valley-inn/, Amanda Eichstaedt,4,"88 Bear Valley Road, Olema, CA 94950",innkeeper@bearvinn.com,Bear Valley Inn
707-869-4466,http://www.sonomaorchidinn.com,http://theinnkeeper.com/listing/sonoma-orchid-inn/, Dana Murphy and Brian Siewert,9,"12850 River Road, Guerneville, CA 95446",innkeeper@sonomaorchidinn.com,Sonoma Orchid Inn
207-351-1075,http://www.tanglewoodhall.com,http://theinnkeeper.com/listing/inn-at-tanglewood-hall/, Su and Andy Wetzel,6,"611 York Street, York Harbor, ME 03911",tanglewood@maine.rr.com,Inn at Tanglewood Hall
207-326-8616,https://www.pentagoet.com,http://theinnkeeper.com/listing/pentagoet-inn/, Jack and Julie Burke,16,"26 Main Street, Castine, ME 04421",stay@pentagoet.com,Pentagoet Inn & Restaurant
207-288-9655,http://www.aysgarth.com,http://theinnkeeper.com/listing/aysgarth-station/, Jane Holland / Stephen Cornell,6,"20 Roberts Avenue, Bar Harbor, ME 04609",innkeeper@aysgarth.com,Aysgarth Station
(256) 634-4673,http://www.mountain-laurel-inn.com,http://theinnkeeper.com/listing/mountain-laurel-inn/, Sarah Wilcox,5,"624 Road 948, Mentone, AL 35984",info@mountain-laurel-inn.com,Mountain Laurel Inn
207-288-2882,http://saltairinn.com,http://theinnkeeper.com/listing/saltair-inn-waterfront-bed-and-breakfast/, Matt and Kristi Losquadro,4,"121 West Street, Bar Harbor, ME 04609",relax@saltairinn.com,Saltair Inn  Waterfront Bed and Breakfast
906 847-0101,http://www.harbourviewinn.com,http://theinnkeeper.com/listing/harbour-view-inn/, David Zeilinger,65,"6860 Main Street, Mackinac Island, MI 49757",info@harbourviewinn.com,Harbour View Inn
906.847.3295,http://www.mackinacbayview.com,http://theinnkeeper.com/listing/bay-view-bed-and-breakfast/, Doug & Lydia Yoder,20,"100 Huron St, Mackinac Island, MI 49757",bayviewbnb@aol.com,Bay View Bed and Breakfast
415.669.1648,http://www.teninvernessway.com,http://theinnkeeper.com/listing/ten-inverness-way-bed-and-breakfast/, Stephanie,5,"10 Inverness Way, Inverness, CA 94937",inn@teninvernessway.com,Ten Inverness Way Bed and Breakfast
8282580986,http://www.princessannehotel.com,http://theinnkeeper.com/listing/princess-anne-hotel/, Howard Stafford,16,"301 East Chestnut Street, Asheville, NC 28801",info@princessannehotel.com,Princess Anne Hotel
828.252.1389,http://www.cedarcrestinn.com,http://theinnkeeper.com/listing/1891-cedar-crest-inn/, Kelly or Kristina,16,"674 Biltmore Avenue, Asheville, NC 28803",stay@cedarcrestinn.com,Cedar Crest  Inn
(609).397.0802,http://www.woolvertoninn.com,http://theinnkeeper.com/listing/woolverton-inn/, Carolyn McGavin and Bob Haas,13,"6 Woolverton Rd, Stockton, IL 08559",sheep@woolvertoninn.com,Woolverton Inn
(903) 569-6634,http://www.munzesheimer.com,http://theinnkeeper.com/listing/munzesheimer-manor/, Bret and Ashlee Unger,7,"202 N Newsom St, Mineola, TX 75773",Innkeeper@Munzesheimer.com,Munzesheimer Manor
(800) 494.2261 ,http://www.innpearl.com/,http://theinnkeeper.com/listing/austins-inn-at-pearl-street/, Jill,11,"809 West Martin Luther King Jr Blvd., Austin, TX 78701",lodging@sprintmail.com,Austin's Inn at Pearl Street
(707) 253-7733,http://www.churchillmanor.com,http://theinnkeeper.com/listing/churchill-manor/, Brian Jensen,10,"485 Brown Street, Napa, CA 94559",info@churchillmanor.com,Churchill Manor
928-203-7616,http://www.adobegrandvillas.com,http://theinnkeeper.com/listing/adobe-grand-villas/, Stuart and Ilene Berman,15,"35 Hozoni Drive, Sedona, AZ 86336",info@AdobeGrandVillas.com,Adobe Grand Villas
904-826-4147,http://www.alexanderhomestead.com,http://theinnkeeper.com/listing/alexander-homestead-bed-and-breakfast/, Bonnie Alexander,5,"14 Sevilla Street, Saint Augustine, FL 32084",bonnie@alexanderhomestead.com,Alexander Homestead Bed and Breakfast
603-383-4321,http://www.innatjackson.com,http://theinnkeeper.com/listing/inn-at-jackson-2/," Don Bilger, Owner - Sacha Swansburg & Joe Adams, Innkeepers",14,"12 Thorn Hill Road, Jackson, NH 03846",info@innatjackson.com,Inn at Jackson
817-573-0046,http://www.innonlakegranbury.com?source=innkeeper,http://theinnkeeper.com/listing/inn-on-lake-granbury/, Jim Leitch and Cathy Casey,7,"205 West Doyle Street, Granbury, TX 76048",info@innonlakegranbury.com,Inn on Lake Granbury
207.236.8113,http://www.swiftinn.com/,http://theinnkeeper.com/listing/captain-swift-inn/," Norm, Linda and Alex",8,"72 Elm St, Camden, ME 04843",innkeeper@swiftinn.com,Captain Swift Inn
207-633-4640,http://www.harborageinn.com,http://theinnkeeper.com/listing/harborage-inn-on-the-edge-of-the-bay/, Troy & Emery Chapman,12,"75 Townsend Ave., Boothbay Harbor, ME 04538",info@harborageinn.com,Harborage Inn on the Edge of the Bay
207.236.4325,http://www.lordcamdeninn.com,http://theinnkeeper.com/listing/the-lord-camden-inn/, Matthew Levin,36,"24 Main Street, Camden, ME 04843",matthew@lordcamdeninn.com,The Lord Camden Inn
508-228-0199,http://www.centrestreetinn.com,http://theinnkeeper.com/listing/centre-street-inn/, Sheila & Frederic Heap,13,"78 Centre St., Nantucket, MA 02554",innkeepers@centrestreetinn.com,Centre Street Inn
512-847-3750,http://www.wimberleyinn.com/,http://theinnkeeper.com/listing/wimberley-inn/, Innkeepers,21,"200   Ranch Road 3237, Wimberley, TX 78676",wimberleyinn@gmail.com,Wimberley Inn
603-383-4242,http://www.innatthornhill.com/,http://theinnkeeper.com/listing/inn-at-thorn-hill/, Innkeeper,25,"40 Thorn Hill Rd, Jackson, NH 03846",stay@innatthornhill.com,Inn At Thorn Hill
1 504 944-8438,http://www.bywaterbnb.com,http://theinnkeeper.com/listing/bywater-bed-and-breakfast/, Betty-Carol Sellen and Martha Burt,4,"1026 Clouet Street, New Orleans, LA 70117",bywaterbnb@juno.com,Bywater Bed and Breakfast
850-653-9199,http://www.coombshouseinn.com/,http://theinnkeeper.com/listing/coombs-house-inn/, ,23,"80 Sixth St, Apalachicola, FL 32320",info@coombshouseinn.com,Coombs House Inn
